formula,label,sg,temperature,seebeck,cond_elec,cond_therm,n_rot,n_inv,n_rotoinv,n_mirror,n_rot_screw,1/2tran_screw,1/3tran_screw,3/4tran_screw,1/4tran_screw,1/6tran_screw,n_glide,1/2tran_glide,3/4tran_glide,1/4tran_glide,n_tr,MagpieData minimum Number,MagpieData maximum Number,MagpieData mean Number,MagpieData mode Number,MagpieData mean MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mode AtomicWeight,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,transition metal fraction,band center,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
Ag8GeTe6,Ag8GeTe6_509,f-43m,509,366.0,776.0,0.28,3,0.0,4,9,3,1,1,0,0,0,15,1,0,1,3,32,52,48.0,47,75.93333333,65,113.4123733,107.8682,1028.453333,1234.93,13.2,120,145,140.5333333,1.93,2.1,0.17,2.003333333,1.466666667,0.4977777778,1,1.733333333,1.848888889,0,10.0,0.0,0.0,0.0,0,13.2,2.346666667,11,0.5333333333,0.4977777778,1,1.066666667,1.137777778,0,0.0,0.0,0,0.0,0.0,0,1.6,0.64,1,24.14833333,8.492,16.33,0.0,0.464,0.464,0.2111333333,0.2252088889,0.0,0.0,0.0,0.0,0.5333333333,4.842315978,1.466666667,1.733333333,10.0,0.0,0.1111111111,0.1313131313,0.7575757576,0.0
Ag8GeTe6,Ag8GeTe6_607,f-43m,607,324.0,1760.0,0.31,3,0.0,4,9,3,1,1,0,0,0,15,1,0,1,3,32,52,48.0,47,75.93333333,65,113.4123733,107.8682,1028.453333,1234.93,13.2,120,145,140.5333333,1.93,2.1,0.17,2.003333333,1.466666667,0.4977777778,1,1.733333333,1.848888889,0,10.0,0.0,0.0,0.0,0,13.2,2.346666667,11,0.5333333333,0.4977777778,1,1.066666667,1.137777778,0,0.0,0.0,0,0.0,0.0,0,1.6,0.64,1,24.14833333,8.492,16.33,0.0,0.464,0.464,0.2111333333,0.2252088889,0.0,0.0,0.0,0.0,0.5333333333,4.842315978,1.466666667,1.733333333,10.0,0.0,0.1111111111,0.1313131313,0.7575757576,0.0
Ag8GeTe6,Ag8GeTe6_703,f-43m,703,278.0,3000.0,0.34,3,0.0,4,9,3,1,1,0,0,0,15,1,0,1,3,32,52,48.0,47,75.93333333,65,113.4123733,107.8682,1028.453333,1234.93,13.2,120,145,140.5333333,1.93,2.1,0.17,2.003333333,1.466666667,0.4977777778,1,1.733333333,1.848888889,0,10.0,0.0,0.0,0.0,0,13.2,2.346666667,11,0.5333333333,0.4977777778,1,1.066666667,1.137777778,0,0.0,0.0,0,0.0,0.0,0,1.6,0.64,1,24.14833333,8.492,16.33,0.0,0.464,0.464,0.2111333333,0.2252088889,0.0,0.0,0.0,0.0,0.5333333333,4.842315978,1.466666667,1.733333333,10.0,0.0,0.1111111111,0.1313131313,0.7575757576,0.0
Cu3Sb0.85Ge0.15S4,Cu3Sb0.85Ge0.15S4_300,i-42m,300,114.0,51194.0,2.18,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,24.89375,16,78.5125,88,54.16125,32.065,822.084125,388.36,13.98125,105,139,119.01875,1.9,2.58,0.68,2.258,1.625,0.46875,2,2.35625,1.78054688,4,5.0,5.0,0.0,0.0,0,8.98125,2.98125,6,0.375,0.46875,0,1.39375,1.0453125,2,0.0,0.0,0,0.0,0.0,0,1.76875,0.5765625,2,20.8292813,7.319460937,25.786875,0.0,2.202,2.202,1.10818125,1.09381875,2.202,0.0,0.0,0.0,0.375,5.32353629,1.625,2.35625,5.0,0.0,0.1809324983,0.2623521225,0.5567153793,0.0
Cu3Sb0.85Ge0.15S4,Cu3Sb0.85Ge0.15S4_373,i-42m,373,138.0,45664.0,1.79,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,24.89375,16,78.5125,88,54.16125,32.065,822.084125,388.36,13.98125,105,139,119.01875,1.9,2.58,0.68,2.258,1.625,0.46875,2,2.35625,1.78054688,4,5.0,5.0,0.0,0.0,0,8.98125,2.98125,6,0.375,0.46875,0,1.39375,1.0453125,2,0.0,0.0,0,0.0,0.0,0,1.76875,0.5765625,2,20.8292813,7.319460937,25.786875,0.0,2.202,2.202,1.10818125,1.09381875,2.202,0.0,0.0,0.0,0.375,5.32353629,1.625,2.35625,5.0,0.0,0.1809324983,0.2623521225,0.5567153793,0.0
Cu3Sb0.85Ge0.15S4,Cu3Sb0.85Ge0.15S4_473,i-42m,473,163.0,38100.0,1.41,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,24.89375,16,78.5125,88,54.16125,32.065,822.084125,388.36,13.98125,105,139,119.01875,1.9,2.58,0.68,2.258,1.625,0.46875,2,2.35625,1.78054688,4,5.0,5.0,0.0,0.0,0,8.98125,2.98125,6,0.375,0.46875,0,1.39375,1.0453125,2,0.0,0.0,0,0.0,0.0,0,1.76875,0.5765625,2,20.8292813,7.319460937,25.786875,0.0,2.202,2.202,1.10818125,1.09381875,2.202,0.0,0.0,0.0,0.375,5.32353629,1.625,2.35625,5.0,0.0,0.1809324983,0.2623521225,0.5567153793,0.0
Cu3Sb0.85Ge0.15S4,Cu3Sb0.85Ge0.15S4_573,i-42m,573,184.0,31350.0,1.18,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,24.89375,16,78.5125,88,54.16125,32.065,822.084125,388.36,13.98125,105,139,119.01875,1.9,2.58,0.68,2.258,1.625,0.46875,2,2.35625,1.78054688,4,5.0,5.0,0.0,0.0,0,8.98125,2.98125,6,0.375,0.46875,0,1.39375,1.0453125,2,0.0,0.0,0,0.0,0.0,0,1.76875,0.5765625,2,20.8292813,7.319460937,25.786875,0.0,2.202,2.202,1.10818125,1.09381875,2.202,0.0,0.0,0.0,0.375,5.32353629,1.625,2.35625,5.0,0.0,0.1809324983,0.2623521225,0.5567153793,0.0
Cu3Sb0.925Ge0.075S4,Cu3Sb0.925Ge0.075S4_300,i-42m,300,175.0,20200.0,2.04,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.071875,16,78.56875,88,54.62175,32.065,819.2001875,388.36,13.990625,105,139,119.196875,1.9,2.58,0.68,2.258375,1.625,0.46875,2,2.365625,1.781074219,4,5.0,5.0,0.0,0.0,0,8.990625,2.990625,6,0.375,0.46875,0,1.384375,1.03828125,2,0.0,0.0,0,0.0,0.0,0,1.759375,0.56953125,2,20.90948437,7.379613281,25.786875,0.0,2.202,2.202,1.10459063,1.09740938,2.202,0.0,0.0,0.0,0.375,5.326623458,1.625,2.365625,5.0,0.0,0.1807438304,0.2631213069,0.5561348627,0.0
Cu3Sb0.925Ge0.075S4,Cu3Sb0.925Ge0.075S4_373,i-42m,373,198.0,18700.0,1.56,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.071875,16,78.56875,88,54.62175,32.065,819.2001875,388.36,13.990625,105,139,119.196875,1.9,2.58,0.68,2.258375,1.625,0.46875,2,2.365625,1.781074219,4,5.0,5.0,0.0,0.0,0,8.990625,2.990625,6,0.375,0.46875,0,1.384375,1.03828125,2,0.0,0.0,0,0.0,0.0,0,1.759375,0.56953125,2,20.90948437,7.379613281,25.786875,0.0,2.202,2.202,1.10459063,1.09740938,2.202,0.0,0.0,0.0,0.375,5.326623458,1.625,2.365625,5.0,0.0,0.1807438304,0.2631213069,0.5561348627,0.0
Cu3Sb0.925Ge0.075S4,Cu3Sb0.925Ge0.075S4_473,i-42m,473,226.0,16180.0,1.19,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.071875,16,78.56875,88,54.62175,32.065,819.2001875,388.36,13.990625,105,139,119.196875,1.9,2.58,0.68,2.258375,1.625,0.46875,2,2.365625,1.781074219,4,5.0,5.0,0.0,0.0,0,8.990625,2.990625,6,0.375,0.46875,0,1.384375,1.03828125,2,0.0,0.0,0,0.0,0.0,0,1.759375,0.56953125,2,20.90948437,7.379613281,25.786875,0.0,2.202,2.202,1.10459063,1.09740938,2.202,0.0,0.0,0.0,0.375,5.326623458,1.625,2.365625,5.0,0.0,0.1807438304,0.2631213069,0.5561348627,0.0
Cu3Sb0.925Ge0.075S4,Cu3Sb0.925Ge0.075S4_573,i-42m,573,248.0,13638.0,0.96,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.071875,16,78.56875,88,54.62175,32.065,819.2001875,388.36,13.990625,105,139,119.196875,1.9,2.58,0.68,2.258375,1.625,0.46875,2,2.365625,1.781074219,4,5.0,5.0,0.0,0.0,0,8.990625,2.990625,6,0.375,0.46875,0,1.384375,1.03828125,2,0.0,0.0,0,0.0,0.0,0,1.759375,0.56953125,2,20.90948437,7.379613281,25.786875,0.0,2.202,2.202,1.10459063,1.09740938,2.202,0.0,0.0,0.0,0.375,5.326623458,1.625,2.365625,5.0,0.0,0.1807438304,0.2631213069,0.5561348627,0.0
Cu3Sb0.95Ge0.05S4,Cu3Sb0.95Ge0.05S4_300,i-42m,300,208.0,9368.0,2.0,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.13125,16,78.5875,88,54.77525,32.065,818.238875,388.36,13.99375,105,139,119.25625,1.9,2.58,0.68,2.2585,1.625,0.46875,2,2.36875,1.78117188,4,5.0,5.0,0.0,0.0,0,8.99375,2.99375,6,0.375,0.46875,0,1.38125,1.0359375,2,0.0,0.0,0,0.0,0.0,0,1.75625,0.5671875,2,20.9362188,7.399664062,25.786875,0.0,2.202,2.202,1.10339375,1.09860625,2.202,0.0,0.0,0.0,0.375,5.327652912,1.625,2.36875,5.0,0.0,0.1806810285,0.2633773454,0.5559416261,0.0
Cu3Sb0.95Ge0.05S4,Cu3Sb0.95Ge0.05S4_373,i-42m,373,234.0,9200.0,1.54,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.13125,16,78.5875,88,54.77525,32.065,818.238875,388.36,13.99375,105,139,119.25625,1.9,2.58,0.68,2.2585,1.625,0.46875,2,2.36875,1.78117188,4,5.0,5.0,0.0,0.0,0,8.99375,2.99375,6,0.375,0.46875,0,1.38125,1.0359375,2,0.0,0.0,0,0.0,0.0,0,1.75625,0.5671875,2,20.9362188,7.399664062,25.786875,0.0,2.202,2.202,1.10339375,1.09860625,2.202,0.0,0.0,0.0,0.375,5.327652912,1.625,2.36875,5.0,0.0,0.1806810285,0.2633773454,0.5559416261,0.0
Cu3Sb0.95Ge0.05S4,Cu3Sb0.95Ge0.05S4_473,i-42m,473,268.0,8355.0,1.13,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.13125,16,78.5875,88,54.77525,32.065,818.238875,388.36,13.99375,105,139,119.25625,1.9,2.58,0.68,2.2585,1.625,0.46875,2,2.36875,1.78117188,4,5.0,5.0,0.0,0.0,0,8.99375,2.99375,6,0.375,0.46875,0,1.38125,1.0359375,2,0.0,0.0,0,0.0,0.0,0,1.75625,0.5671875,2,20.9362188,7.399664062,25.786875,0.0,2.202,2.202,1.10339375,1.09860625,2.202,0.0,0.0,0.0,0.375,5.327652912,1.625,2.36875,5.0,0.0,0.1806810285,0.2633773454,0.5559416261,0.0
Cu3Sb0.95Ge0.05S4,Cu3Sb0.95Ge0.05S4_573,i-42m,573,287.0,7333.0,0.87,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.13125,16,78.5875,88,54.77525,32.065,818.238875,388.36,13.99375,105,139,119.25625,1.9,2.58,0.68,2.2585,1.625,0.46875,2,2.36875,1.78117188,4,5.0,5.0,0.0,0.0,0,8.99375,2.99375,6,0.375,0.46875,0,1.38125,1.0359375,2,0.0,0.0,0,0.0,0.0,0,1.75625,0.5671875,2,20.9362188,7.399664062,25.786875,0.0,2.202,2.202,1.10339375,1.09860625,2.202,0.0,0.0,0.0,0.375,5.327652912,1.625,2.36875,5.0,0.0,0.1806810285,0.2633773454,0.5559416261,0.0
Cu3Sb0.975Ge0.025S4,Cu3Sb0.975Ge0.025S4_300,i-42m,300,287.0,5000.0,1.92,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.190625,16,78.60625,88,54.92875,32.065,817.2775625,388.36,13.996875,105,139,119.315625,1.9,2.58,0.68,2.258625,1.625,0.46875,2,2.371875,1.78123047,4,5.0,5.0,0.0,0.0,0,8.996875,2.996875,6,0.375,0.46875,0,1.378125,1.03359375,2,0.0,0.0,0,0.0,0.0,0,1.753125,0.56484375,2,20.9629531,7.41971484,25.786875,0.0,2.202,2.202,1.10219688,1.09980313,2.202,0.0,0.0,0.0,0.375,5.328682565,1.625,2.371875,5.0,0.0,0.1806182702,0.263633206,0.5557485238,0.0
Cu3Sb0.975Ge0.025S4,Cu3Sb0.975Ge0.025S4_373,i-42m,373,308.0,5210.0,1.51,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.190625,16,78.60625,88,54.92875,32.065,817.2775625,388.36,13.996875,105,139,119.315625,1.9,2.58,0.68,2.258625,1.625,0.46875,2,2.371875,1.78123047,4,5.0,5.0,0.0,0.0,0,8.996875,2.996875,6,0.375,0.46875,0,1.378125,1.03359375,2,0.0,0.0,0,0.0,0.0,0,1.753125,0.56484375,2,20.9629531,7.41971484,25.786875,0.0,2.202,2.202,1.10219688,1.09980313,2.202,0.0,0.0,0.0,0.375,5.328682565,1.625,2.371875,5.0,0.0,0.1806182702,0.263633206,0.5557485238,0.0
Cu3Sb0.975Ge0.025S4,Cu3Sb0.975Ge0.025S4_473,i-42m,473,329.0,4950.0,1.05,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.190625,16,78.60625,88,54.92875,32.065,817.2775625,388.36,13.996875,105,139,119.315625,1.9,2.58,0.68,2.258625,1.625,0.46875,2,2.371875,1.78123047,4,5.0,5.0,0.0,0.0,0,8.996875,2.996875,6,0.375,0.46875,0,1.378125,1.03359375,2,0.0,0.0,0,0.0,0.0,0,1.753125,0.56484375,2,20.9629531,7.41971484,25.786875,0.0,2.202,2.202,1.10219688,1.09980313,2.202,0.0,0.0,0.0,0.375,5.328682565,1.625,2.371875,5.0,0.0,0.1806182702,0.263633206,0.5557485238,0.0
Cu3Sb0.975Ge0.025S4,Cu3Sb0.975Ge0.025S4_573,i-42m,573,349.0,4348.0,0.8,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.190625,16,78.60625,88,54.92875,32.065,817.2775625,388.36,13.996875,105,139,119.315625,1.9,2.58,0.68,2.258625,1.625,0.46875,2,2.371875,1.78123047,4,5.0,5.0,0.0,0.0,0,8.996875,2.996875,6,0.375,0.46875,0,1.378125,1.03359375,2,0.0,0.0,0,0.0,0.0,0,1.753125,0.56484375,2,20.9629531,7.41971484,25.786875,0.0,2.202,2.202,1.10219688,1.09980313,2.202,0.0,0.0,0.0,0.375,5.328682565,1.625,2.371875,5.0,0.0,0.1806182702,0.263633206,0.5557485238,0.0
Cu3Sb0.9875Ge0.0125S4,Cu3Sb0.9875Ge0.0125S4_300,i-42m,300,352.0,1580.0,1.9,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.2203125,16,78.615625,88,55.0055,32.065,816.7969062,388.36,13.9984375,105,139,119.345313,1.9,2.58,0.68,2.2586875,1.625,0.46875,2,2.3734375,1.78124512,4,5.0,5.0,0.0,0.0,0,8.9984375,2.9984375,6,0.375,0.46875,0,1.3765625,1.032421875,2,0.0,0.0,0,0.0,0.0,0,1.7515625,0.56367188,2,20.9763203,7.429740234,25.786875,0.0,2.202,2.202,1.10159844,1.10040156,2.202,0.0,0.0,0.0,0.375,5.329197466,1.625,2.3734375,5.0,0.0,0.1805869074,0.2637610696,0.55565202,0.0
Cu3Sb0.9875Ge0.0125S4,Cu3Sb0.9875Ge0.0125S4_373,i-42m,373,381.0,1922.0,1.48,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.2203125,16,78.615625,88,55.0055,32.065,816.7969062,388.36,13.9984375,105,139,119.345313,1.9,2.58,0.68,2.2586875,1.625,0.46875,2,2.3734375,1.78124512,4,5.0,5.0,0.0,0.0,0,8.9984375,2.9984375,6,0.375,0.46875,0,1.3765625,1.032421875,2,0.0,0.0,0,0.0,0.0,0,1.7515625,0.56367188,2,20.9763203,7.429740234,25.786875,0.0,2.202,2.202,1.10159844,1.10040156,2.202,0.0,0.0,0.0,0.375,5.329197466,1.625,2.3734375,5.0,0.0,0.1805869074,0.2637610696,0.55565202,0.0
Cu3Sb0.9875Ge0.0125S4,Cu3Sb0.9875Ge0.0125S4_473,i-42m,473,404.0,2020.0,1.07,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.2203125,16,78.615625,88,55.0055,32.065,816.7969062,388.36,13.9984375,105,139,119.345313,1.9,2.58,0.68,2.2586875,1.625,0.46875,2,2.3734375,1.78124512,4,5.0,5.0,0.0,0.0,0,8.9984375,2.9984375,6,0.375,0.46875,0,1.3765625,1.032421875,2,0.0,0.0,0,0.0,0.0,0,1.7515625,0.56367188,2,20.9763203,7.429740234,25.786875,0.0,2.202,2.202,1.10159844,1.10040156,2.202,0.0,0.0,0.0,0.375,5.329197466,1.625,2.3734375,5.0,0.0,0.1805869074,0.2637610696,0.55565202,0.0
Cu3Sb0.9875Ge0.0125S4,Cu3Sb0.9875Ge0.0125S4_573,i-42m,573,424.0,1891.0,0.81,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.2203125,16,78.615625,88,55.0055,32.065,816.7969062,388.36,13.9984375,105,139,119.345313,1.9,2.58,0.68,2.2586875,1.625,0.46875,2,2.3734375,1.78124512,4,5.0,5.0,0.0,0.0,0,8.9984375,2.9984375,6,0.375,0.46875,0,1.3765625,1.032421875,2,0.0,0.0,0,0.0,0.0,0,1.7515625,0.56367188,2,20.9763203,7.429740234,25.786875,0.0,2.202,2.202,1.10159844,1.10040156,2.202,0.0,0.0,0.0,0.375,5.329197466,1.625,2.3734375,5.0,0.0,0.1805869074,0.2637610696,0.55565202,0.0
Cu3Sb0.9Ge0.1S4,Cu3Sb0.9Ge0.1S4_300,i-42m,300,150.0,28400.0,2.1,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.0125,16,78.55,88,54.46825,32.065,820.1615,388.36,13.9875,105,139,119.1375,1.9,2.58,0.68,2.25825,1.625,0.46875,2,2.3625,1.7809375,4,5.0,5.0,0.0,0.0,0,8.9875,2.9875,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,20.88275,7.3595625,25.786875,0.0,2.202,2.202,1.1057875,1.0962125,2.202,0.0,0.0,0.0,0.375,5.325594203,1.625,2.3625,5.0,0.0,0.1808066759,0.2628650904,0.5563282337,0.0
Cu3Sb0.9Ge0.1S4,Cu3Sb0.9Ge0.1S4_373,i-42m,373,172.0,25800.0,1.7,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.0125,16,78.55,88,54.46825,32.065,820.1615,388.36,13.9875,105,139,119.1375,1.9,2.58,0.68,2.25825,1.625,0.46875,2,2.3625,1.7809375,4,5.0,5.0,0.0,0.0,0,8.9875,2.9875,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,20.88275,7.3595625,25.786875,0.0,2.202,2.202,1.1057875,1.0962125,2.202,0.0,0.0,0.0,0.375,5.325594203,1.625,2.3625,5.0,0.0,0.1808066759,0.2628650904,0.5563282337,0.0
Cu3Sb0.9Ge0.1S4,Cu3Sb0.9Ge0.1S4_473,i-42m,473,202.0,21544.0,1.28,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.0125,16,78.55,88,54.46825,32.065,820.1615,388.36,13.9875,105,139,119.1375,1.9,2.58,0.68,2.25825,1.625,0.46875,2,2.3625,1.7809375,4,5.0,5.0,0.0,0.0,0,8.9875,2.9875,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,20.88275,7.3595625,25.786875,0.0,2.202,2.202,1.1057875,1.0962125,2.202,0.0,0.0,0.0,0.375,5.325594203,1.625,2.3625,5.0,0.0,0.1808066759,0.2628650904,0.5563282337,0.0
Cu3Sb0.9Ge0.1S4,Cu3Sb0.9Ge0.1S4_573,i-42m,573,227.0,17700.0,1.03,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.0125,16,78.55,88,54.46825,32.065,820.1615,388.36,13.9875,105,139,119.1375,1.9,2.58,0.68,2.25825,1.625,0.46875,2,2.3625,1.7809375,4,5.0,5.0,0.0,0.0,0,8.9875,2.9875,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,20.88275,7.3595625,25.786875,0.0,2.202,2.202,1.1057875,1.0962125,2.202,0.0,0.0,0.0,0.375,5.325594203,1.625,2.3625,5.0,0.0,0.1808066759,0.2628650904,0.5563282337,0.0
Cu3SbS4,Cu3SbS4_300,i-42m,300,670.0,89.0,1.87,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.25,16,78.625,88,55.08225,32.065,816.31625,388.36,14.0,105,139,119.375,1.9,2.58,0.68,2.25875,1.625,0.46875,2,2.375,1.78125,4,5.0,5.0,0.0,0.0,0,9.0,3.0,6,0.375,0.46875,0,1.375,1.03125,2,0.0,0.0,0,0.0,0.0,0,1.75,0.5625,2,20.9896875,7.43976563,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.375,5.329712417,1.625,2.375,5.0,0.0,0.1805555556,0.2638888889,0.5555555556,0.0
Cu3SbS4,Cu3SbS4_373,i-42m,373,642.0,201.0,1.41,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.25,16,78.625,88,55.08225,32.065,816.31625,388.36,14.0,105,139,119.375,1.9,2.58,0.68,2.25875,1.625,0.46875,2,2.375,1.78125,4,5.0,5.0,0.0,0.0,0,9.0,3.0,6,0.375,0.46875,0,1.375,1.03125,2,0.0,0.0,0,0.0,0.0,0,1.75,0.5625,2,20.9896875,7.43976563,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.375,5.329712417,1.625,2.375,5.0,0.0,0.1805555556,0.2638888889,0.5555555556,0.0
Cu3SbS4,Cu3SbS4_473,i-42m,473,603.0,316.0,1.02,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.25,16,78.625,88,55.08225,32.065,816.31625,388.36,14.0,105,139,119.375,1.9,2.58,0.68,2.25875,1.625,0.46875,2,2.375,1.78125,4,5.0,5.0,0.0,0.0,0,9.0,3.0,6,0.375,0.46875,0,1.375,1.03125,2,0.0,0.0,0,0.0,0.0,0,1.75,0.5625,2,20.9896875,7.43976563,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.375,5.329712417,1.625,2.375,5.0,0.0,0.1805555556,0.2638888889,0.5555555556,0.0
Cu3SbS4,Cu3SbS4_573,i-42m,573,585.0,378.0,0.78,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.25,16,78.625,88,55.08225,32.065,816.31625,388.36,14.0,105,139,119.375,1.9,2.58,0.68,2.25875,1.625,0.46875,2,2.375,1.78125,4,5.0,5.0,0.0,0.0,0,9.0,3.0,6,0.375,0.46875,0,1.375,1.03125,2,0.0,0.0,0,0.0,0.0,0,1.75,0.5625,2,20.9896875,7.43976563,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.375,5.329712417,1.625,2.375,5.0,0.0,0.1805555556,0.2638888889,0.5555555556,0.0
Ca14MgSb11,Ca14MgSb11_400,I41/acd,400,121.0,2620.0,0.6,2,1.0,4,0,4,1,0,1,1,0,10,1,1,1,1,12,51,32.80769231,20,42.34615385,7,74.02911538,40.078,1018.253077,1115.0,7.5,139,176,159.0,1.0,2.05,1.05,1.456153846,2.0,0.0,2,1.269230769,1.464497041,0,4.230769231,4.881656805,0.0,0.0,0,7.5,6.346153846,2,0.0,0.0,0,1.269230769,1.464497041,0,0.0,0.0,0,0.0,0.0,0,1.269230769,1.464497041,0,34.57038462,3.445739645,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758418956,2.0,1.269230769,4.230769231,0.0,0.2666666667,0.1692307692,0.5641025641,0.0
Ca14MgSb11,Ca14MgSb11_600,I41/acd,600,130.0,5400.0,0.67,2,1.0,4,0,4,1,0,1,1,0,10,1,1,1,1,12,51,32.80769231,20,42.34615385,7,74.02911538,40.078,1018.253077,1115.0,7.5,139,176,159.0,1.0,2.05,1.05,1.456153846,2.0,0.0,2,1.269230769,1.464497041,0,4.230769231,4.881656805,0.0,0.0,0,7.5,6.346153846,2,0.0,0.0,0,1.269230769,1.464497041,0,0.0,0.0,0,0.0,0.0,0,1.269230769,1.464497041,0,34.57038462,3.445739645,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758418956,2.0,1.269230769,4.230769231,0.0,0.2666666667,0.1692307692,0.5641025641,0.0
Ca14MgSb11,Ca14MgSb11_700,I41/acd,700,139.0,6250.0,0.68,2,1.0,4,0,4,1,0,1,1,0,10,1,1,1,1,12,51,32.80769231,20,42.34615385,7,74.02911538,40.078,1018.253077,1115.0,7.5,139,176,159.0,1.0,2.05,1.05,1.456153846,2.0,0.0,2,1.269230769,1.464497041,0,4.230769231,4.881656805,0.0,0.0,0,7.5,6.346153846,2,0.0,0.0,0,1.269230769,1.464497041,0,0.0,0.0,0,0.0,0.0,0,1.269230769,1.464497041,0,34.57038462,3.445739645,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758418956,2.0,1.269230769,4.230769231,0.0,0.2666666667,0.1692307692,0.5641025641,0.0
